TransactionId,Voucher,Amount (Original),Amount (Base USD),Amount (Base),Currency (Original),Account Code,HFM Account,Journal Type,Journal Desc,Customer or Supplier,Transaction Date,Transaction Entered By,Transaction Entered Date,Transaction Updated By,Transaction Updated Date,COY_ID,Entity Name,Vessel AUX,Reference,Updated in ODP,Transaction Open,Transaction Text
VGR731085073,259267V7,-650.47,-503.93,-650.47,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,ASIUNI,,03:48.5,No,Jewel Md Mahbub Zaman-TAXI EXPENSES
VGR731085125,259282V7,-359.7,-278.66,-359.7,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,KKMARL,,03:48.5,No,"TWDS HOTEL STAY-Chalath, Vinesh-29/06/25-04/07/25
"
VGR731085126,259282V7,-215.82,-167.2,-215.82,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,06-08-2025,Savita Gaikwad,50:33.4,Savita Gaikwad,50:33.4,,,KKMARL,,03:48.5,No,"TWDS HOTEL STAY-Chalath, Vinesh-06/07/25-08/07/25
"
VGR731110852,259262V7,44.8,34.71,44.8,SGD,1243810,BS22000,MI,Purchase Invoice,Staff Prem Chand Singh,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:02.4,,,ASIAIN,EXPENSES-AUGUST'25-3,03:48.5,No,Prem Chand Singh-TAXI EXPENSES
VGR731110853,259261V7,94.9,73.52,94.9,SGD,1243810,BS22000,MI,Purchase Invoice,Staff Prem Chand Singh,07-08-2025,girisha shirke,41:30.1,girisha shirke,48:02.4,,,ASIUNI,EXPENSES-AUGUST'25-2,03:48.5,No,Prem Chand Singh-TAXI EXPENSES
VGR731177677,259296V7,-34.32,-26.59,-34.32,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,ASIAIN,,03:48.5,No,Staff Amit Mehra-Claim-ASIA INSPIRE-Internal Audits-26/06/25 to 28/06/25
VGR731177679,259296V7,0.39,0,0.39,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,ASIAIN,,03:48.5,No,Exchange Difference
VGR731177680,259296V7,-0.39,0,-0.39,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,ASIAIN,,03:48.5,Yes,Exchange Difference
VGR731177691,259300V7,-44.8,-34.71,-44.8,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,ASIAIN,,03:48.5,No,Prem Chand Singh-TAXI EXPENSES
VGR731177752,259316V7,-2237.78,-1733.64,-2237.78,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,KKMARL,,03:48.5,No,"DOC Initial Audit,DOC Periodical (Annual) Audit"
VGR731177754,259316V7,25.66,0,25.66,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,KKMARL,,03:48.5,No,Exchange Difference
VGR731177755,259316V7,-25.66,0,-25.66,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,KKMARL,,03:48.5,Yes,Exchange Difference
VGR731506229,259423V7,-94.9,-73.52,-94.9,SGD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,25-08-2025,Savita Gaikwad,37:53.0,Savita Gaikwad,37:53.0,,,ASIUNI,,03:48.5,No,Prem Chand Singh-TAXI EXPENSES
VGR731506233,259425V7,-15489.6,-12000,-15489.6,USD,4000613,IS113250,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,25-08-2025,Savita Gaikwad,37:53.0,Savita Gaikwad,37:53.0,,,ASIUNI,,03:48.5,Yes,Additional Supt visit Charges billed as per SMA for the Month of July 2025
VGR731579681,259431V7,142,110.01,142,SGD,1243810,BS22000,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,KKMARL,EXPENSES-AUG'25-8,03:48.5,No,Guo Wei-TRAVEL EXPENSES
VGR731579684,259403V7,454.45,352.07,454.45,SGD,1243810,BS22000,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,ASIUNI,EXPENSES-AUG'25-5,00:37.1,No,Guo Wei-LUNCH AND TRAVEL EXPENSES
VGR731579686,259401V7,118.5,91.8,118.5,SGD,1243810,BS22000,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,ASIAIN,EXPENSES-AUG'25-3,00:37.1,No,Guo Wei- TRAVEL EXPENSES
VGR731171633,AUTO,-50.79,-39.35,-50.79,SGD,1200000,BS20101,SR,Sales Receipt,,08-08-2025,Nishant Jain,02:08.2,Nishant Jain,02:08.3,,,,,03:48.5,Yes,SINAR TERNATE
VGR731171643,259291V7,50.79,39.35,50.79,SGD,3203075,IGNORE,BV,Bank Voucher,,08-08-2025,Nishant Jain,02:45.8,Nishant Jain,02:45.8,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731173023,AUTO,-1614.66,-1250.9,-1614.66,USD,1200000,BS20101,SR,Sales Receipt,,08-08-2025,Nishant Jain,24:43.2,Nishant Jain,24:43.2,,,,,03:48.5,Yes,SINAR TERNATE
VGR731174528,AUTO,14.41,11.16,14.41,USD,5940000,IS431000,PA,Purchase Invoice Payment (Finalised Adjustment),Staff Lorenzo Calonghi,07-08-2025,girisha shirke,05:38.4,girisha shirke,05:38.4,,,,VSV700377412,03:48.5,Yes,Staff Lorenzo Calonghi(GBP 448.00)
VGR731177417,259294V7,-283.27,0,-283.27,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,00:00.8,Savita Gaikwad,00:00.8,,,,,03:48.5,Yes,Exchange Difference
VGR731177424,259295V7,-128.61,0,-128.61,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,00:00.8,Savita Gaikwad,00:00.8,,,,,03:48.5,Yes,Exchange Difference
VGR731177425,259294V7,24705.95,19140.03,24705.95,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,00:00.8,Savita Gaikwad,00:00.8,,,,VSA-2025-42806,03:48.5,Yes,"Expenses July 2025
"
VGR731177426,259295V7,11217.09,8690.03,11217.09,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,00:00.8,Savita Gaikwad,00:00.8,,,,VSA-2025-42807,03:48.5,Yes,"Expenses July 2025
"
VGR731177692,259300V7,0,0,0,SGD,1244230,BS32900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,,03:48.5,Yes,GST @ 0%
VGR731177698,259302V7,0,0,0,SGD,1244230,BS32900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,,03:48.5,Yes,GST @ 0%
VGR731177739,259312V7,0,0,0,SGD,1244230,BS32900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,,03:48.5,Yes,GST @ 0%
VGR731177740,259313V7,-2237.78,-1733.64,-2237.78,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SINTOR,,03:48.5,No,"DOC Initial Audit,DOC Periodical (Annual) Audit"
VGR731177742,259313V7,25.66,0,25.66,USD,1243810,BS22000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SINTOR,,03:48.5,No,Exchange Difference
VGR731177743,259313V7,-25.66,0,-25.66,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,SINTOR,,03:48.5,Yes,Exchange Difference
VGR731177764,259296V7,34.32,26.59,34.32,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42783,03:48.5,Yes,"Expenses July 2025 
"
VGR731177765,259297V7,-11217.09,-8690.03,-11217.09,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42784,03:48.5,Yes,"Expenses July 2025 
"
VGR731177766,259298V7,-24705.95,-19140.03,-24705.95,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42785,03:48.5,Yes,Expenses July 2025
VGR731177767,259299V7,16457.7,12750,16457.7,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42786,03:48.5,Yes,Additional Supt visit Charges billed as per SMA for the Month of July 2025
VGR731177768,259300V7,44.8,34.71,44.8,SGD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42787,03:48.5,Yes,Expenses August 2025 
VGR731177769,259301V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42788,03:48.5,Yes,Expenses August 2025 
VGR731177770,259302V7,2643.8,2048.19,2643.8,SGD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42789,03:48.5,Yes,Expenses August 2025 
VGR731177771,259303V7,633.56,490.83,633.56,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42790,03:48.5,Yes,Expenses August 2025 
VGR731177772,259304V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42791,03:48.5,Yes,Expenses August 2025 
VGR731177773,259305V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42792,03:48.5,Yes,Expenses August 2025 
VGR731177774,259306V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42793,03:48.5,Yes,Expenses August 2025 
VGR731177775,259307V7,2237.9,1733.73,2237.9,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42794,03:48.5,Yes,Expenses August 2025 
VGR731177776,259308V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42795,03:48.5,Yes,Expenses August 2025 
VGR731177777,259309V7,2398.12,1857.86,2398.12,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42796,03:48.5,Yes,Expenses August 2025 
VGR731177778,259310V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42797,03:48.5,Yes,Expenses August 2025 
VGR731177779,259311V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42798,03:48.5,Yes,Expenses August 2025 
VGR731177780,259312V7,105.16,81.47,105.16,SGD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42799,03:48.5,Yes,Expenses August 2025 
VGR731177781,259313V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42800,03:48.5,Yes,Expenses August 2025 
VGR731177782,259314V7,709.94,550,709.94,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42801,03:48.5,Yes,Expenses August 2025 
VGR731177783,259315V7,2239.07,1734.64,2239.07,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42802,03:48.5,Yes,Expenses August 2025 
VGR731177784,259316V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42803,03:48.5,Yes,Expenses August 2025 
VGR731177785,259317V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42804,03:48.5,Yes,Expenses August 2025 
VGR731177786,259318V7,2237.78,1733.64,2237.78,USD,1200000,BS20101,SI,Sales Invoice,,11-08-2025,Savita Gaikwad,05:56.6,Savita Gaikwad,05:56.6,,,,VSA-2025-42805,03:48.5,Yes,Expenses August 2025 
VGR731180686,AUTO,-9681,-7500,-9681,USD,1200000,BS20101,SR,Sales Receipt,,08-08-2025,Nishant Jain,48:05.5,Nishant Jain,48:05.6,,,,,03:48.5,Yes,PROPEL GLORY
VGR731180699,AUTO,-10326.4,-8000,-10326.4,USD,1200000,BS20101,SR,Sales Receipt,,08-08-2025,Nishant Jain,48:44.8,Nishant Jain,48:44.9,,,,,03:48.5,Yes,ARABELLA
VGR731180845,AUTO,-7293.02,-5650,-7293.02,USD,1200000,BS20101,SR,Sales Receipt,,08-08-2025,Nishant Jain,52:32.3,Nishant Jain,52:32.3,,,,,03:48.5,Yes,BULK HALMAHERA
VGR731185295,259257V7,81.8,63.37,81.8,JPY,5300100,IS341200,MI,Purchase Invoice,HIROYOSHI NOSU,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,46:32.3,,,,EXPENSES-JUN+JUL'25,03:48.5,Yes,SETTLEMENT OF EXPENSES JUN & JUL 2025-COMMUNICATION
VGR731185297,259257V7,755.5,585.3,755.5,JPY,5100400,IS323110,MI,Purchase Invoice,HIROYOSHI NOSU,11-08-2025,Amol Kunkerkar,04:45.2,girisha shirke,46:32.3,,,,EXPENSES-JUN+JUL'25,03:48.5,Yes,SETTLEMENT OF EXPENSES JUN & JUL 2025-TRAVEL
VGR731212588,ZD456403,1715.47,1329,1715.47,USD,5100400,IS323110,MI,Purchase Invoice,Global Marine Travel,04-08-2025,Arti Auvlolo,28:09.6,Arti Auvlolo,28:09.6,,,,3231806,03:48.5,Yes,SIN BOM SIN:MORETTI/MARIO MR
VGR731222410,259335V7,950,735.98,950,SGD,3203075,IGNORE,BV,Bank Voucher,,11-08-2025,Nishant Jain,08:53.4,Nishant Jain,08:53.4,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG - CASH POOLING
VGR731223952,259341V7,-38.91,0,-38.91,USD,5940000,IS431000,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,Yes,Exchange Difference
VGR731223977,259338V7,2874.4,2226.83,2874.4,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,VSA-2025-42808,03:48.5,Yes,"Expenses August 2025 
"
VGR731223978,259339V7,296.4,229.63,296.4,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0257,VPSS IT INFRASTRUCTURE,,VSA-2025-42809,03:48.5,Yes,"Expenses August 2025 
"
VGR731223979,259340V7,4070.11,3153.17,4070.11,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VCORGSE0060,VVA - Vouvray Acquisition Ltd,,VSA-2025-42810,03:48.5,Yes,"Expenses August 2025 
"
VGR731223980,259341V7,8835.77,6845.2,8835.77,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,VSA-2025-42811,03:48.5,Yes,"Expenses August 2025 
"
VGR731223981,259342V7,2320.5,1797.72,2320.5,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0174,VGGS V.GROUP GLOBAL (SINGAPORE) Pte Ltd.,,VSA-2025-42812,03:48.5,Yes,"Expenses August 2025 
"
VGR731223982,259343V7,681.25,527.77,681.25,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0146,SCL SeaTec China Limited,,VSA-2025-42813,03:48.5,Yes,"Expenses August 2025 
"
VGR731223983,259344V7,756.46,586.04,756.46,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSE0072,GMFL - Global Marine Travel LLC,,VSA-2025-42814,03:48.5,Yes,"Expenses August 2025 
"
VGR731223984,259345V7,1563.88,1211.56,1563.88,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSE0075,MTS - MSD Management (NEW),,VSA-2025-42815,03:48.5,Yes,"Expenses August 2025 
"
VGR731223985,259346V7,636.83,493.36,636.83,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0047,GLW - V.Ships UK Ltd ,,VSA-2025-42816,03:48.5,Yes,"Expenses August 2025 
"
VGR731223986,259347V7,2555.96,1980.13,2555.96,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,VSA-2025-42817,03:48.5,Yes,"Expenses August 2025
"
VGR731223987,259348V7,1255,972.26,1255,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,VSA-2025-42818,03:48.5,Yes,"Expenses August 2025 
"
VGR731223988,259349V7,140.2,108.61,140.2,USD,1210000,BS26100,SI,Sales Invoice,,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VCORGSE0055,VPLN Viplex ,,VSA-2025-42819,03:48.5,Yes,"Expenses August 2025 
"
VGR731247452,AUTO,-11509.64,-8916.67,-11509.64,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,50:59.1,Nishant Jain,50:59.2,,,,,03:48.5,Yes,MG FIR
VGR731247479,AUTO,-11509.64,-8916.67,-11509.64,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,56:20.7,Nishant Jain,56:20.8,,,,,03:48.5,Yes,CL BANYAN
VGR731247481,AUTO,-11509.64,-8916.67,-11509.64,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,56:48.3,Nishant Jain,56:48.4,,,,,03:48.5,Yes,FG EUCALPTUS
VGR731247483,AUTO,-13166.16,-10200,-13166.16,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,57:19.6,Nishant Jain,57:19.6,,,,,03:48.5,Yes,PAC CHRISTINA
VGR731247487,AUTO,-13166.16,-10200,-13166.16,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,57:44.2,Nishant Jain,57:44.2,,,,,03:48.5,Yes,PAC ACHERNAR
VGR731247489,AUTO,-13166.16,-10200,-13166.16,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,58:08.3,Nishant Jain,58:08.3,,,,,03:48.5,Yes,PAC ADHIL
VGR731247493,AUTO,-13166.16,-10200,-13166.16,USD,1200000,BS20101,SR,Sales Receipt,,12-08-2025,Nishant Jain,58:31.8,Nishant Jain,58:31.8,,,,,03:48.5,Yes,PAC ALCAMAR
VGR731278125,259320V7,706.33,547.2,706.33,SGD,5300100,IS341200,MI,Purchase Invoice,Singtel,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,55:55.3,,,,154,03:48.5,Yes,"TWDS A/C 37702328 Aug'2025
"
VGR731278126,259320V7,1214.12,940.59,1214.12,SGD,5300100,IS341200,MI,Purchase Invoice,Singtel,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,55:55.3,,,,154,03:48.5,Yes,"TWDS A/C 37702328 Aug'2025
"
VGR731284336,259381V7,-45.76,-35.45,-45.76,USD,1243810,BS22000,JV,Journal Voucher,,14-08-2025,Ketan Chinchankar,04:51.3,Mini Nair,12:12.0,,,VESTA,VSA-2025-42575,03:48.5,No,Marine Traffic - Fleet Operations
VGR731329810,AUTO,0.01,0,0.01,USD,5940000,IS431000,PA,Purchase Invoice Payment (Finalised Adjustment),V.SHIPS (SHANGHAI) LIMITED,11-08-2025,girisha shirke,55:10.2,girisha shirke,55:10.2,,,,VSV700378754,03:48.5,Yes,V.SHIPS (SHANGHAI) LIMITED(USD 242899.01)
VGR731329832,AUTO,17.83,13.82,17.83,USD,5940000,IS431000,PA,Purchase Invoice Payment (Finalised Adjustment),HIROYOSHI NOSU,14-08-2025,girisha shirke,56:28.2,girisha shirke,56:28.2,,,,VSV700381833,03:48.5,Yes,HIROYOSHI NOSU(JPY 141220.00)
VGR731331226,259363V7,-21626.29,-16754.18,-21626.29,SGD,3203075,IGNORE,BV,Bank Voucher,,15-08-2025,Nishant Jain,18:54.4,Nishant Jain,18:54.4,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG - CASH POOLING
VGR731331262,259364V7,-504.72,-391.01,-504.72,SGD,3203075,IGNORE,BV,Bank Voucher,,14-08-2025,Nishant Jain,19:55.5,Nishant Jain,19:55.5,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731331263,259364V7,504.72,391.01,504.72,SGD,3203075,IGNORE,BV,Bank Voucher,,14-08-2025,Nishant Jain,19:55.5,Nishant Jain,19:55.5,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731331381,AUTO,-504.72,-391.01,-504.72,SGD,1200000,BS20101,SR,Sales Receipt,,14-08-2025,Nishant Jain,21:13.5,Nishant Jain,21:13.6,,,,,03:48.5,Yes,BRASSAVOLA
VGR731331610,259365V7,504.72,391.01,504.72,SGD,3203075,IGNORE,BV,Bank Voucher,,14-08-2025,Nishant Jain,30:20.4,Nishant Jain,30:20.4,VSERGSM0125,VSAG V.Ships Asia Group Pte Ltd (HOLDING),,,03:48.5,Yes,VSAG CASH POOLING
VGR731331631,AUTO,-5937.68,-4600,-5937.68,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,33:38.8,Nishant Jain,33:38.8,,,,,03:48.5,Yes,TS VANCOUVER
VGR731331635,AUTO,-5937.68,-4600,-5937.68,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,34:11.3,Nishant Jain,34:11.3,,,,,03:48.5,Yes,TS TACOMA
VGR731331637,AUTO,-5937.68,-4600,-5937.68,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,34:47.9,Nishant Jain,34:47.9,,,,,03:48.5,Yes,TS MUNDRA
VGR731331650,AUTO,-10907.26,-8450,-10907.26,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,35:22.9,Nishant Jain,35:22.9,,,,,03:48.5,Yes,TS COLOMBO
VGR731331663,AUTO,-10907.26,-8450,-10907.26,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,35:55.8,Nishant Jain,35:55.8,,,,,03:48.5,Yes,TS LIANYUNGANG
VGR731331667,AUTO,-10907.26,-8450,-10907.26,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,36:32.5,Nishant Jain,36:32.5,,,,,03:48.5,Yes,TS CHIBA
VGR731331669,AUTO,-10907.26,-8450,-10907.26,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,37:04.2,Nishant Jain,37:04.2,,,,,03:48.5,Yes,TS SHANGHAI
VGR731331676,AUTO,-13295.24,-10300,-13295.24,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,37:44.6,Nishant Jain,37:44.6,,,,,03:48.5,Yes,INTERASIA RESILIENCE
VGR731332357,AUTO,-13295.24,-10300,-13295.24,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,38:17.1,Nishant Jain,38:17.1,,,,,03:48.5,Yes,INTERASIA INSPIRATION
VGR731332362,AUTO,0.01,0,0.01,SGD,5940000,IS431000,SR,Sales Receipt,,15-08-2025,Nishant Jain,39:11.4,Nishant Jain,39:11.4,,,,,03:48.5,Yes,OCEAN TIANCHEN
VGR731332364,AUTO,-14182.67,-10987.5,-14182.67,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,39:11.4,Nishant Jain,39:11.4,,,,,03:48.5,Yes,OCEAN TIANCHEN
VGR731332367,AUTO,0.01,0,0.01,SGD,5940000,IS431000,SR,Sales Receipt,,15-08-2025,Nishant Jain,39:47.5,Nishant Jain,39:47.5,,,,,03:48.5,Yes,OCEAN OUTSTANDING
VGR731332369,AUTO,-14182.67,-10987.5,-14182.67,USD,1200000,BS20101,SR,Sales Receipt,,15-08-2025,Nishant Jain,39:47.5,Nishant Jain,39:47.5,,,,,03:48.5,Yes,OCEAN OUTSTANDING
VGR731332370,AUTO,0.01,0,0.01,SGD,5940000,IS431000,SR,Sales Receipt,,15-08-2025,Nishant Jain,40:27.7,Nishant Jain,40:27.7,,,,,03:48.5,Yes,OCEAN ADORE
